layer,component,item,kind,n_items,ir_vocab,evidence,source_ref,implement_status,notes
L4-rtlib,libmetal_rt_watchossim.a,libmetal_rt_watchossim.a,archive,3,,apple_rtlib_ir,lib/darwin/libmetal_rt_watchossim.a,inventory,functions=78
L4-rtlib,libmetal_rt_xros.a,libmetal_rt_xros.a,archive,3,,apple_rtlib_ir,lib/darwin/libmetal_rt_xros.a,inventory,functions=78
L4-rtlib,libmetal_rt_xrossim.a,libmetal_rt_xrossim.a,archive,3,,apple_rtlib_ir,lib/darwin/libmetal_rt_xrossim.a,inventory,functions=78
L4-rtlib,libopencl_rt_osx.a,libopencl_rt_osx.a,archive,15,,apple_rtlib_ir,lib/darwin/libopencl_rt_osx.a,inventory,functions=10296
L4-rtlib,libopencl_rt_osx_fast-relaxed-math.a,libopencl_rt_osx_fast-relaxed-math.a,archive,1,,apple_rtlib_ir,lib/darwin/libopencl_rt_osx_fast-relaxed-math.a,inventory,functions=1557
L4-rtlib,libpost_mesh_dump_rt_ios.rtlib,libpost_mesh_dump_rt_ios.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_ios.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_iosmac.rtlib,libpost_mesh_dump_rt_iosmac.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_iosmac.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_iossim.rtlib,libpost_mesh_dump_rt_iossim.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_iossim.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_osx.rtlib,libpost_mesh_dump_rt_osx.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_osx.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_tvos.rtlib,libpost_mesh_dump_rt_tvos.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_tvos.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_tvossim.rtlib,libpost_mesh_dump_rt_tvossim.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_tvossim.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_watchos.rtlib,libpost_mesh_dump_rt_watchos.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_watchos.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_watchossim.rtlib,libpost_mesh_dump_rt_watchossim.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_watchossim.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_xros.rtlib,libpost_mesh_dump_rt_xros.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_xros.rtlib,inventory,functions=2
L4-rtlib,libpost_mesh_dump_rt_xrossim.rtlib,libpost_mesh_dump_rt_xrossim.rtlib,archive,2,,apple_rtlib_ir,lib/darwin/libpost_mesh_dump_rt_xrossim.rtlib,inventory,functions=2
L4-rtlib,libresource_tracking_rt_ios.rtlib,libresource_tracking_rt_ios.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_ios.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_iosmac.rtlib,libresource_tracking_rt_iosmac.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_iosmac.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_iossim.rtlib,libresource_tracking_rt_iossim.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_iossim.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_osx.rtlib,libresource_tracking_rt_osx.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_osx.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_tvos.rtlib,libresource_tracking_rt_tvos.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_tvos.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_tvossim.rtlib,libresource_tracking_rt_tvossim.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_tvossim.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_watchos.rtlib,libresource_tracking_rt_watchos.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_watchos.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_watchossim.rtlib,libresource_tracking_rt_watchossim.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_watchossim.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_xros.rtlib,libresource_tracking_rt_xros.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xros.rtlib,inventory,functions=60
L4-rtlib,libresource_tracking_rt_xrossim.rtlib,libresource_tracking_rt_xrossim.rtlib,archive,60,,apple_rtlib_ir,lib/darwin/libresource_tracking_rt_xrossim.rtlib,inventory,functions=60
L4-rtlib,libtracepoint_rt_ios.metallib,libtracepoint_rt_ios.metallib,archive,2,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_ios.metallib,inventory,functions=36
L4-rtlib,libtracepoint_rt_iosmac.metallib,libtracepoint_rt_iosmac.metallib,archive,2,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_iosmac.metallib,inventory,functions=36
L4-rtlib,libtracepoint_rt_iossim.metallib,libtracepoint_rt_iossim.metallib,archive,2,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_iossim.metallib,inventory,functions=36
L4-rtlib,libtracepoint_rt_osx.metallib,libtracepoint_rt_osx.metallib,archive,2,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_osx.metallib,inventory,functions=36
L4-rtlib,libtracepoint_rt_static_ios.a,libtracepoint_rt_static_ios.a,archive,3,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_static_ios.a,inventory,functions=58
L4-rtlib,libtracepoint_rt_static_iosmac.a,libtracepoint_rt_static_iosmac.a,archive,3,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_static_iosmac.a,inventory,functions=57
L4-rtlib,libtracepoint_rt_static_iossim.a,libtracepoint_rt_static_iossim.a,archive,3,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_static_iossim.a,inventory,functions=58
L4-rtlib,libtracepoint_rt_static_osx.a,libtracepoint_rt_static_osx.a,archive,3,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_static_osx.a,inventory,functions=57
L4-rtlib,libtracepoint_rt_static_tvos.a,libtracepoint_rt_static_tvos.a,archive,3,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_static_tvos.a,inventory,functions=58
L4-rtlib,libtracepoint_rt_static_tvossim.a,libtracepoint_rt_static_tvossim.a,archive,3,,apple_rtlib_ir,lib/darwin/libtracepoint_rt_static_tvossim.a,inventory,functions=58
